"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","Level","pam.res.clustering"
"235",5,3,1,5,4,4,3,5,4,1,4,4,1,5,3,5,1,1,3,5,3,3,4,3,1,3.24,1
"236",5,3,4,2,4,1,3,5,4,3,2,1,3,3,5,3,4,1,5,3,4,2,5,3,5,3.32,1
"237",4,5,3,5,3,5,2,3,5,3,5,2,5,3,1,1,1,3,1,5,5,1,4,4,3,3.28,1
"238",5,3,5,3,5,2,5,5,4,5,3,5,3,4,5,3,1,4,5,3,5,2,5,2,3,3.8,1
"239",5,4,5,5,4,5,1,5,3,1,4,2,4,4,5,5,2,2,1,2,3,1,1,4,4,3.28,1
"240",4,5,4,5,2,5,3,4,5,2,5,3,5,5,5,4,5,5,1,1,2,2,3,4,5,3.76,1
"241",5,1,2,3,4,3,1,3,2,3,4,5,4,4,3,3,2,1,1,2,3,4,5,5,4,3.08,1
"242",3,4,2,2,1,3,5,3,3,5,5,1,2,4,3,2,1,2,3,4,5,4,3,2,1,2.92,1
"243",5,4,2,1,3,1,1,5,4,5,3,4,3,3,4,3,2,2,3,4,5,5,4,3,3,3.28,1
"244",3,4,5,3,1,5,2,3,3,4,5,5,4,3,2,1,1,2,3,4,5,5,4,3,2,3.28,1
"245",4,5,2,3,1,2,1,4,3,2,1,2,3,4,3,2,4,2,3,4,5,4,3,2,1,2.8,1
"246",1,3,2,5,3,2,1,4,5,3,4,3,2,3,2,3,2,2,1,2,3,3,2,3,5,2.76,1
"247",5,4,1,3,2,1,1,5,4,3,2,1,2,3,3,3,4,5,4,3,2,1,2,3,4,2.84,1
"248",4,2,5,3,1,4,2,3,5,2,4,1,3,5,2,4,1,3,5,2,4,2,4,2,5,3.12,1
"249",4,2,3,1,2,5,1,2,5,3,2,5,3,2,1,2,3,4,5,4,3,2,1,2,3,2.8,1
"250",5,1,3,1,4,2,5,2,1,3,4,5,3,2,1,2,3,4,5,4,3,2,1,2,3,2.84,2
"251",5,1,4,2,3,1,1,4,3,2,1,2,3,4,5,4,3,2,1,2,3,4,5,4,3,2.88,1
"252",5,1,4,3,1,5,1,5,5,4,3,2,3,2,4,1,1,5,3,2,4,1,4,5,1,3,1
"253",5,1,3,4,2,1,1,2,1,2,3,4,3,2,4,3,2,1,2,3,4,5,4,3,2,2.68,1
"254",1,3,2,4,1,5,2,4,3,2,1,2,3,4,3,2,1,2,3,4,5,4,3,2,1,2.68,1
"255",5,4,3,1,1,4,2,4,5,3,3,2,4,3,2,1,2,3,4,5,3,2,1,2,3,2.88,1
"256",4,5,2,3,1,1,5,5,5,4,4,3,3,2,2,1,1,2,5,4,3,3,2,3,1,2.96,1
"257",4,5,3,1,5,3,5,4,3,5,3,5,2,2,5,5,4,4,3,1,4,4,5,3,5,3.72,1
"258",3,3,5,5,3,3,1,5,5,3,4,4,3,4,2,1,2,1,5,4,3,5,5,1,3,3.32,1
"259",5,3,1,5,5,4,2,5,4,4,4,5,5,5,5,4,4,5,3,2,5,4,1,3,5,3.92,1
"260",5,3,4,5,5,1,5,5,4,3,2,5,1,3,5,4,2,5,1,5,3,5,5,5,5,3.84,1
"261",3,4,3,5,5,2,1,5,5,5,4,5,5,4,4,2,4,3,1,5,3,2,4,5,3,3.68,1
"262",5,5,3,2,1,5,4,5,5,5,2,2,2,3,5,2,5,3,5,1,1,4,5,3,1,3.36,1
"263",5,5,3,2,5,4,4,5,3,5,4,3,4,5,4,2,3,1,4,1,5,3,4,3,5,3.68,1
"264",5,2,3,4,5,5,4,1,2,4,5,3,1,5,2,3,1,1,5,4,4,5,3,4,4,3.4,1
"265",3,3,4,5,3,5,3,1,4,5,4,5,3,4,4,1,3,3,5,4,5,1,5,3,5,3.64,1
"266",5,4,3,2,5,3,7,2,4,4,1,3,3,4,5,1,4,5,1,5,1,5,4,5,4,3.6,1
"267",1,1,1,1,1,3,2,5,2,1,2,1,1,1,5,4,5,4,4,4,5,5,5,5,2,2.84,2
"268",5,3,5,4,5,3,5,4,5,3,5,1,5,5,5,5,5,3,1,4,2,4,5,4,4,4,1
"269",5,4,4,3,2,5,3,5,4,3,2,4,5,4,5,4,4,4,5,1,1,5,5,4,5,3.84,1
"270",5,4,3,5,3,5,3,3,3,5,5,4,4,5,5,4,4,4,3,3,5,5,4,1,5,4,1
"271",1,3,4,2,5,3,1,4,5,4,3,2,1,2,3,2,1,2,3,4,5,4,3,2,1,2.8,1
"272",1,5,3,1,4,2,1,3,2,3,4,3,4,3,2,3,4,3,2,1,2,3,4,5,4,2.88,2
"273",5,3,2,4,1,5,1,3,1,1,2,2,3,5,4,3,2,1,2,3,4,5,4,3,2,2.84,1
"274",5,3,2,4,2,1,1,3,4,5,4,3,2,1,2,3,4,5,4,3,2,1,2,3,4,2.92,1
"275",4,5,3,1,2,4,1,5,4,3,2,1,2,3,4,5,4,3,2,1,2,3,4,5,4,3.08,1
"276",1,4,3,5,2,4,1,3,2,1,2,3,4,3,3,2,3,2,3,4,5,4,3,2,1,2.8,1
"277",5,3,1,4,5,3,5,3,5,4,5,3,5,4,5,4,5,4,3,1,2,1,2,5,5,3.68,1
"278",3,5,4,3,5,3,5,4,1,4,3,5,1,5,4,4,5,5,4,1,4,5,5,4,5,3.88,1
"279",3,3,3,3,3,1,4,4,5,3,3,3,3,2,1,4,4,5,4,2,3,5,1,5,5,3.28,1
"280",5,3,4,5,4,1,2,3,5,3,5,5,3,5,4,5,4,4,4,5,5,4,5,4,5,4.08,1
"281",3,4,5,3,5,3,1,4,5,4,5,3,5,3,1,1,1,1,3,3,3,3,1,5,4,3.16,1
"282",5,4,3,4,5,3,5,2,4,5,1,4,2,1,2,4,5,3,1,5,2,3,1,2,1,3.08,1
"283",5,1,3,1,4,1,3,2,4,2,1,3,3,1,4,5,4,5,3,4,4,1,3,5,4,3.04,2
"284",4,2,5,1,3,5,1,2,4,1,5,1,3,5,2,4,1,5,2,4,2,3,1,5,2,2.92,1
"285",3,5,2,4,3,1,4,2,4,2,5,2,4,2,5,4,1,3,5,1,3,2,4,2,5,3.12,1
"286",2,4,1,5,2,4,1,3,5,2,3,1,4,2,5,1,4,2,3,1,4,2,5,1,3,2.8,1
"287",3,4,4,5,5,3,1,5,4,5,3,2,5,2,4,4,1,3,3,4,5,1,4,3,1,3.36,1
"288",3,5,3,5,3,2,4,5,4,3,4,5,4,5,2,1,2,1,1,1,5,4,5,1,2,3.2,1
"289",4,2,4,1,3,2,3,4,2,4,4,2,5,4,5,3,5,1,5,5,5,5,5,1,4,3.52,1
"290",4,5,4,3,5,1,4,4,5,4,5,1,5,3,5,1,1,2,4,5,4,4,5,5,4,3.72,1
"291",3,2,4,1,3,4,1,4,2,3,4,1,2,5,5,3,3,2,1,2,1,4,4,5,5,2.96,1
"292",4,2,5,2,4,4,5,3,1,4,3,5,3,5,3,4,1,2,3,3,4,5,4,2,1,3.28,1
"293",5,3,4,2,3,4,5,5,3,2,1,3,5,3,1,1,1,3,1,5,5,1,4,4,4,3.12,1
"294",5,3,5,4,3,5,4,3,4,3,5,4,4,4,5,3,1,3,3,3,3,3,3,3,3,3.56,1
"295",5,3,1,5,4,4,3,5,4,1,4,4,4,4,5,5,2,2,1,2,3,1,1,5,4,3.28,1
"296",5,3,4,2,4,1,3,5,4,3,2,1,5,5,5,4,5,5,1,1,2,2,3,5,5,3.4,1
"297",4,5,3,5,3,5,2,3,5,3,5,2,5,2,5,5,4,4,3,1,4,4,5,5,5,3.88,1
"298",5,3,5,3,5,2,5,5,4,5,3,5,4,4,2,1,2,1,5,4,3,5,5,4,5,3.8,1
"299",5,4,5,5,4,5,1,5,3,1,4,2,5,5,5,4,4,5,3,2,5,4,1,5,4,3.84,1
"300",4,5,4,5,2,5,3,4,5,2,5,3,5,3,5,4,2,5,1,5,3,5,5,4,5,3.96,1
"301",4,5,3,1,5,3,5,4,3,5,3,5,1,4,4,2,4,3,1,5,3,2,4,3,5,3.48,1
"302",3,3,5,5,3,3,1,5,5,3,4,4,3,3,5,3,4,2,3,5,4,5,2,1,3,3.48,1
"303",5,3,1,5,5,4,2,5,4,4,4,5,3,5,4,5,4,5,3,4,2,3,4,3,5,3.88,1
"304",5,3,4,5,5,1,5,5,4,3,2,5,1,3,4,3,5,3,2,4,2,5,4,5,5,3.72,1
"305",3,4,3,5,5,2,1,5,5,5,4,5,5,4,2,4,4,2,5,4,2,4,5,5,3,3.84,1
"306",5,5,3,2,1,5,4,5,5,5,2,2,5,4,5,4,5,1,4,4,2,4,3,3,1,3.56,1
"307",5,5,3,2,5,4,4,5,3,5,4,3,4,4,2,3,4,1,5,4,4,1,5,4,5,3.76,1
"308",5,2,3,4,5,5,4,1,2,4,5,3,5,5,4,4,3,4,2,3,5,1,5,2,3,3.56,1
"309",5,4,5,3,5,3,2,5,4,5,4,2,3,2,3,2,1,4,3,2,3,5,3,5,4,3.48,1
"310",5,4,1,2,5,1,3,2,3,4,4,2,2,3,1,5,3,3,2,3,3,5,4,1,2,2.92,1
"311",5,4,3,5,4,3,1,5,4,3,5,3,1,3,2,3,2,1,3,2,4,2,4,5,2,3.16,1
"312",4,3,5,3,5,3,1,4,5,1,5,3,5,3,5,1,4,5,2,4,5,3,4,5,2,3.6,1
"313",5,4,5,3,2,1,5,5,4,3,2,1,4,3,3,4,1,3,4,3,2,1,2,4,3,3.08,1
"314",5,5,4,3,2,1,4,5,4,5,1,4,3,2,4,3,1,5,3,5,3,1,3,4,5,3.4,1
"315",5,4,3,4,3,2,5,4,3,4,3,1,3,4,3,5,5,4,5,4,2,1,2,5,2,3.44,1
"316",5,4,3,1,2,1,5,4,3,2,1,3,5,3,2,3,2,1,1,2,2,1,4,5,4,2.76,2
"317",4,3,1,5,3,5,5,3,4,1,5,4,2,3,3,4,1,4,1,3,5,3,5,2,4,3.32,1
"318",5,3,3,3,3,3,5,4,4,5,5,4,3,4,4,4,3,3,4,4,3,3,4,4,4,3.76,1
"319",1,1,1,2,5,2,4,4,4,3,2,5,5,5,5,2,1,3,1,1,5,5,1,3,3,2.96,2
"320",1,5,2,1,2,4,5,3,3,5,3,2,3,3,3,2,3,2,3,4,4,2,2,3,5,3,2
"321",1,2,1,1,2,5,3,5,4,5,1,1,1,1,1,3,2,1,1,1,2,5,2,3,5,2.36,2
"322",4,4,3,5,4,3,4,3,2,3,4,3,5,5,5,4,4,3,5,4,3,3,4,4,5,3.84,1
"323",5,2,3,4,4,3,3,3,2,4,2,3,4,5,4,3,4,3,5,5,4,4,5,2,2,3.52,1
"324",1,1,1,1,2,1,1,2,1,1,1,3,1,1,3,1,1,1,2,2,2,1,2,2,1,1.44,2
"325",3,1,4,1,2,1,4,2,4,3,1,4,2,4,5,5,2,2,4,2,2,2,2,4,4,2.8,2
"326",3,1,1,3,2,3,3,2,1,5,4,2,1,2,1,2,3,2,1,2,5,1,2,3,2,2.28,2
"327",1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,3,2,1,1.76,2
"328",1,1,1,1,1,1,1,1,4,2,4,4,4,2,2,5,2,1,1,1,1,1,1,1,1,1.8,2
"329",5,5,2,5,1,2,5,5,2,4,4,2,2,1,4,5,1,2,5,2,1,5,5,2,5,3.28,1
"330",5,1,2,5,1,1,4,1,4,4,4,4,4,1,2,5,5,3,3,1,2,2,3,2,4,2.92,2
"331",5,5,2,5,1,2,5,5,4,4,2,4,2,1,4,5,1,2,5,2,3,5,2,3,2,3.24,1
"332",5,5,2,5,1,2,5,5,4,4,2,4,2,1,4,5,1,2,4,5,4,4,2,3,2,3.32,1
"333",1,1,1,4,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,3,2,1,1.4,2
"334",3,1,1,3,2,3,3,2,1,2,3,2,3,5,2,3,2,3,1,3,2,1,2,1,2,2.24,2
"335",1,1,1,1,2,1,5,2,1,2,1,2,1,2,1,1,2,2,1,1,2,2,2,3,4,1.76,2
"336",3,1,1,1,5,4,5,4,2,4,2,4,1,4,1,2,3,2,3,3,2,2,2,4,4,2.76,2
"337",3,4,2,2,3,2,2,4,3,3,3,2,2,3,2,2,4,3,2,3,2,3,2,4,4,2.76,1
"338",1,3,1,1,5,3,5,3,2,3,5,5,5,5,5,3,2,3,3,4,3,4,2,2,1,3.16,2
"339",3,1,4,1,2,3,4,3,4,3,4,3,4,3,3,3,3,1,4,4,3,2,4,3,4,3.04,1
"340",5,5,5,5,5,5,5,5,3,2,5,5,4,3,1,3,4,2,3,5,3,5,5,3,1,3.88,1
"341",5,4,3,2,1,4,5,5,4,3,4,1,5,4,3,4,2,4,5,3,2,5,4,2,1,3.4,1
"342",4,5,3,5,2,5,3,5,1,3,5,3,5,3,5,3,5,3,5,3,5,2,1,3,4,3.64,1
"343",3,5,4,5,3,5,3,4,5,3,5,1,3,5,3,5,1,4,5,2,5,1,5,3,4,3.68,1
"344",1,2,3,2,3,4,3,1,2,1,2,3,4,2,3,2,3,3,4,3,4,2,4,4,2,2.68,2
"345",1,1,2,3,2,3,2,1,2,2,3,4,3,2,3,2,3,2,3,1,2,1,3,2,1,2.16,2
"346",1,2,1,2,3,4,3,1,2,3,3,3,2,2,1,3,3,5,2,4,3,2,4,2,3,2.56,2
"347",1,2,1,5,2,1,2,1,2,2,3,2,2,3,3,4,2,3,2,3,2,5,3,3,5,2.56,2
"348",2,1,3,1,3,1,4,2,1,3,1,3,1,3,1,3,5,3,4,5,3,4,5,3,2,2.68,2
"349",3,1,4,2,1,3,2,2,5,2,1,3,1,2,1,3,1,3,1,3,4,4,2,5,3,2.48,1
"350",3,2,4,5,1,2,3,5,2,4,2,3,2,5,4,2,5,1,2,4,5,2,2,1,3,2.96,1
"351",2,3,4,5,3,2,5,1,2,3,2,1,2,4,5,4,5,3,4,1,2,3,3,4,3,3.04,2
"352",1,2,1,3,4,5,1,1,2,3,2,5,3,4,5,4,5,3,4,5,3,1,2,4,2,3,2
"353",3,4,5,2,1,3,5,3,3,3,4,3,1,2,2,1,2,1,3,4,3,2,4,5,3,2.88,1
"354",5,2,4,3,4,4,5,3,2,4,4,3,3,1,2,5,3,1,4,2,4,3,5,1,4,3.24,2
"355",3,2,4,2,1,3,5,3,2,1,3,4,5,2,2,4,2,3,1,3,5,4,1,3,5,2.92,2
"356",2,1,3,4,3,4,5,3,2,3,1,2,2,4,4,2,1,5,4,1,4,5,2,3,1,2.84,2
"357",5,3,4,2,1,4,5,4,3,2,1,4,3,2,1,2,2,4,5,3,2,2,3,5,4,3.04,1
"358",2,1,3,4,4,3,5,3,2,3,2,3,4,5,4,3,2,1,1,3,3,4,4,2,5,3.04,2
"359",3,2,4,1,4,3,5,4,3,4,2,1,3,4,5,1,3,2,1,4,5,3,2,3,4,3.04,1
"360",1,2,3,1,2,4,5,3,1,3,4,2,4,1,4,2,4,1,5,3,1,4,3,2,5,2.8,2
"361",1,2,2,3,4,1,2,1,2,3,4,1,2,5,1,1,3,1,3,4,5,3,4,5,3,2.64,1
"362",1,2,3,4,2,3,1,1,2,3,3,4,3,4,1,2,1,3,4,5,2,2,4,5,4,2.76,1
"363",1,2,1,3,4,5,2,1,1,3,4,5,1,2,3,1,2,3,2,3,4,4,4,3,4,2.72,2
"364",1,2,3,2,2,3,5,1,2,1,2,3,4,5,4,4,3,2,3,2,3,4,3,4,5,2.92,2
"365",5,4,3,4,5,3,5,5,1,3,4,3,1,3,4,2,4,1,3,5,2,4,2,4,1,3.24,1
"366",5,1,1,2,3,5,2,3,4,4,1,4,4,2,5,3,5,3,1,4,5,5,4,1,2,3.16,1
"367",3,1,1,1,1,4,5,5,1,5,5,1,1,1,5,1,1,1,2,2,1,3,4,5,5,2.6,2
"368",5,1,1,2,4,3,2,3,4,2,5,1,5,3,4,2,5,1,3,4,2,3,5,4,5,3.16,1
"369",1,1,1,3,1,4,2,1,1,1,4,4,3,1,5,1,5,1,1,4,5,1,1,2,4,2.32,2
"370",1,5,2,2,5,5,5,5,1,2,1,1,1,2,2,1,2,1,2,1,2,1,3,5,3,2.44,2
"371",1,5,2,2,5,5,5,5,3,2,1,1,2,5,2,4,1,1,2,3,4,3,4,3,3,2.96,1
"372",1,4,5,5,5,5,5,3,5,5,4,5,1,4,2,1,1,1,5,4,5,4,4,5,3,3.68,1
"373",1,4,2,1,3,1,4,5,3,4,5,1,3,5,2,5,3,1,5,3,4,5,4,4,3,3.24,1
"374",5,4,1,1,1,1,1,2,4,1,3,3,1,2,1,2,2,2,1,1,4,4,1,2,4,2.16,2
"375",5,4,1,1,3,1,5,2,4,1,3,3,1,2,1,2,2,2,1,1,3,4,4,3,4,2.52,2
"376",5,1,1,1,5,1,5,2,4,1,3,3,1,2,1,2,2,2,1,1,4,4,1,2,4,2.36,2
"377",1,1,1,3,1,1,3,3,3,3,3,2,2,2,2,4,2,2,2,3,2,2,3,4,4,2.36,2
"378",5,1,2,3,3,3,2,3,2,3,1,4,4,2,4,3,1,1,2,3,3,3,3,4,3,2.72,1
"379",1,5,5,1,1,4,5,4,5,4,4,2,1,3,4,3,3,2,1,1,1,1,3,4,5,2.92,1
"380",1,1,1,3,5,3,4,3,2,2,2,4,2,2,4,3,2,2,2,3,3,3,2,3,3,2.6,2
"381",1,1,1,1,1,3,2,5,2,1,2,1,1,3,1,1,3,1,1,3,2,2,3,1,5,1.92,2
"382",5,3,5,4,5,3,5,4,5,3,5,1,5,3,5,3,5,3,4,4,1,4,3,5,2,3.8,1
"383",5,4,4,3,2,5,3,5,4,3,2,4,5,4,3,4,5,5,3,4,2,5,4,3,2,3.72,1
"384",5,4,3,5,3,5,3,3,3,5,5,4,4,2,3,5,3,5,3,5,4,5,5,3,1,3.84,1
"385",5,3,1,4,5,3,5,3,5,4,5,3,5,4,4,3,4,2,3,5,1,5,2,3,5,3.68,1
"386",3,5,4,3,5,3,5,4,1,4,3,5,1,4,5,3,5,3,5,2,5,1,1,3,5,3.52,2
"387",5,3,5,3,5,2,5,5,4,5,3,5,3,5,3,5,1,5,3,5,3,5,2,5,3,3.92,1
"388",5,4,5,5,4,5,1,5,3,1,4,2,4,5,4,5,1,5,3,4,1,5,3,5,3,3.68,1
"389",4,5,4,5,2,5,3,4,5,2,5,3,5,3,5,3,5,3,5,3,5,3,5,3,1,3.84,1
"390",4,5,3,1,5,3,5,4,3,5,3,5,2,5,3,5,3,5,3,5,3,5,3,1,4,3.72,1
"391",3,3,5,5,3,3,1,5,5,3,4,4,3,3,3,2,2,2,4,5,4,4,5,5,4,3.6,1
"392",5,3,1,5,5,4,2,5,4,4,4,5,5,5,3,3,1,2,1,2,1,4,4,5,5,3.52,1
"393",5,3,4,5,5,1,5,5,4,3,2,5,1,4,3,2,4,2,3,3,4,5,4,2,1,3.4,1
"394",3,4,3,5,5,2,1,5,5,5,4,5,5,5,3,3,2,3,1,5,5,1,4,4,4,3.68,1
"395",3,3,3,3,3,1,4,4,5,3,3,3,3,3,5,4,4,5,5,3,5,2,4,2,1,3.36,1
"396",5,3,4,5,4,1,2,3,5,3,5,5,3,1,3,5,3,5,4,4,4,3,2,3,1,3.44,1
"397",3,4,5,3,5,3,1,4,5,4,5,3,5,3,5,1,1,3,5,3,3,4,5,3,1,3.48,1
"398",5,4,3,4,5,3,5,2,4,5,1,4,2,5,5,3,3,4,1,3,5,2,1,4,1,3.36,1
"399",5,1,3,1,4,1,3,2,4,2,1,3,3,5,3,4,1,3,3,2,3,4,5,5,2,2.92,1
"400",3,4,4,5,5,3,1,5,4,5,3,2,5,3,1,1,1,1,3,4,5,3,3,3,4,3.24,1
"401",3,5,3,5,3,2,4,5,4,3,4,5,4,4,5,3,1,5,3,1,1,3,1,5,3,3.4,1
"402",3,4,3,2,4,5,3,5,5,5,3,3,3,4,5,3,5,3,3,5,5,3,1,4,3,3.68,1
"403",5,3,4,5,4,3,5,3,5,3,3,5,2,3,3,5,3,3,5,3,5,3,5,3,5,3.84,1
"404",5,3,3,3,4,4,4,5,1,1,1,3,3,5,3,4,2,3,4,3,5,5,5,2,1,3.28,1
"405",5,4,3,5,1,4,5,5,1,4,3,4,1,5,3,5,2,4,2,2,2,5,5,5,3,3.52,1
"406",5,4,4,3,5,3,2,3,3,4,3,2,2,2,4,2,2,2,3,3,1,4,3,4,4,3.08,1
"407",5,3,4,3,3,5,3,4,4,3,2,3,4,3,2,2,2,3,3,2,3,2,3,2,3,3.04,1
"408",3,4,3,1,3,4,5,2,4,4,2,2,4,2,5,3,4,2,3,3,3,2,3,2,3,3.04,2
"409",3,4,3,4,3,2,1,4,3,2,4,4,4,5,2,3,3,1,3,3,3,2,3,2,3,2.96,1
"410",4,3,3,3,2,3,2,5,4,3,4,4,4,3,3,3,3,4,4,5,2,4,3,4,2,3.36,1
"411",4,2,4,1,4,2,3,5,4,2,1,4,4,5,2,4,5,2,4,1,4,2,4,2,4,3.16,2
"412",4,5,2,4,1,4,2,4,1,5,4,4,5,4,4,5,2,3,1,4,1,4,1,4,1,3.16,1
"413",3,2,4,2,4,2,4,4,2,5,3,1,3,2,4,3,1,4,4,4,1,5,3,1,4,3,1
"414",3,1,4,2,4,1,3,5,2,3,1,5,2,4,1,5,3,2,4,3,5,2,4,4,3,3.04,1
"415",4,2,5,3,4,5,2,4,4,2,4,3,1,5,3,2,4,3,4,4,5,4,5,4,5,3.64,1
"416",5,3,4,4,1,3,4,3,5,3,4,2,3,5,4,5,2,5,3,2,3,5,3,2,4,3.48,1
"417",5,4,3,3,2,1,4,5,4,5,4,5,3,4,2,3,4,2,1,5,3,4,5,2,1,3.36,1
"418",5,3,5,4,3,5,2,3,4,3,5,3,2,4,2,5,4,1,5,4,5,5,1,4,2,3.56,1
"419",4,2,4,1,3,2,3,4,2,4,4,2,5,4,2,4,5,2,4,3,1,4,4,3,2,3.12,1
"420",4,5,4,3,5,1,4,4,5,4,5,1,4,4,2,4,3,4,2,5,2,3,1,5,4,3.52,1
"421",3,2,4,1,3,4,1,4,2,3,4,1,5,4,4,1,5,4,4,1,5,2,3,1,4,3,2
"422",4,2,5,2,4,4,5,3,1,4,3,5,3,1,5,2,3,3,5,5,4,3,2,2,1,3.24,2
"423",5,3,4,2,3,4,5,5,3,2,1,3,4,2,1,2,3,5,1,4,2,1,4,2,1,2.88,1
"424",5,3,5,4,3,5,4,3,4,3,5,4,4,3,2,3,5,4,2,1,5,4,4,2,1,3.52,1
"425",5,3,1,5,4,4,3,5,4,1,4,4,1,5,3,1,5,2,3,4,2,1,4,2,3,3.16,1
"426",5,3,4,2,4,1,3,5,4,3,2,1,3,4,3,2,1,4,2,3,5,4,5,2,5,3.2,1
"427",4,5,3,5,3,5,2,3,5,3,5,2,5,3,5,3,5,3,5,1,4,5,3,4,3,3.76,1
"428",5,5,3,2,1,5,4,5,5,5,2,2,2,1,1,5,5,3,2,4,5,5,4,4,4,3.56,1
"429",5,5,3,2,5,4,4,5,3,5,4,3,4,1,4,4,5,5,5,3,2,3,2,1,1,3.52,1
"430",5,2,3,4,5,5,4,1,2,4,5,3,1,5,5,5,4,5,3,3,5,4,4,5,5,3.88,1
"431",3,3,4,5,3,5,3,1,4,5,4,5,3,5,3,5,1,1,2,4,5,4,4,5,5,3.68,1
"432",5,4,3,2,5,3,7,2,4,4,1,3,3,3,3,2,5,3,4,4,2,1,4,2,1,3.2,2
"433",1,1,1,1,1,3,2,5,2,1,2,1,1,3,1,1,3,4,2,1,5,4,4,2,1,2.12,2
"434",5,3,5,4,5,3,5,4,5,3,5,1,5,3,5,3,5,2,3,4,2,1,4,2,3,3.6,1
"435",5,4,4,3,2,5,3,5,4,3,2,4,5,4,3,4,5,4,2,3,5,4,5,2,5,3.8,1
"436",5,4,3,5,3,5,3,3,3,5,5,4,4,2,3,5,3,3,5,1,4,5,3,4,3,3.72,1
"437",5,3,1,4,5,3,5,3,5,4,5,3,5,4,4,3,4,5,3,5,3,5,2,5,3,3.88,1
"438",3,5,4,3,5,3,5,4,1,4,3,5,1,4,5,3,5,5,3,4,1,5,3,5,3,3.68,1
"439",3,3,3,3,3,1,4,4,5,3,3,3,3,3,5,4,4,3,5,3,5,3,5,3,1,3.4,1
"440",5,3,4,5,4,1,2,3,5,3,5,5,3,1,3,5,3,5,3,5,3,5,3,1,4,3.56,1
"441",3,4,5,3,5,3,1,4,5,4,5,3,5,3,5,1,1,2,4,5,4,4,5,5,4,3.72,1
"442",5,4,3,4,5,3,5,2,4,5,1,4,2,5,5,3,3,2,1,2,1,4,4,5,5,3.48,1
"443",5,1,3,1,4,1,3,2,4,2,1,3,3,5,3,4,1,2,3,3,4,5,4,2,1,2.8,1
"444",3,4,4,5,5,3,1,5,4,5,3,2,5,3,1,1,1,3,1,5,5,1,4,4,4,3.28,1
"445",3,5,3,5,3,2,4,5,4,3,4,5,4,4,5,3,1,3,3,3,3,3,3,3,3,3.48,1
"446",1,1,5,5,3,5,5,4,5,4,5,4,4,4,5,5,2,2,1,2,3,1,1,5,4,3.44,1
"447",5,5,2,1,3,4,5,4,5,4,3,4,5,5,5,4,5,5,1,1,2,2,3,5,5,3.72,1
"448",3,4,4,5,4,5,5,5,4,3,4,2,5,2,5,5,4,4,3,1,4,4,5,5,5,4,1
"449",5,4,5,3,2,3,5,5,5,3,4,4,4,4,2,1,2,1,5,4,3,5,5,4,5,3.72,1
"450",5,4,5,3,5,4,5,5,1,1,3,2,5,5,5,4,4,5,3,2,5,4,1,5,4,3.8,1
"451",5,3,5,2,5,1,4,5,5,4,4,3,5,3,5,4,2,5,1,5,3,5,5,4,5,3.92,1
"452",5,2,3,4,5,5,4,1,2,4,5,3,1,4,4,2,4,3,1,5,3,2,4,3,5,3.36,1
"453",3,3,4,5,3,5,3,1,4,5,4,5,3,3,5,3,4,2,3,5,4,5,2,1,3,3.52,1
"454",5,4,3,2,5,3,7,2,4,4,1,3,3,5,4,5,4,5,3,4,2,3,4,3,5,3.72,1
"455",1,1,1,1,1,3,2,5,2,1,2,1,1,3,4,3,5,3,2,4,2,5,4,5,5,2.68,2
"456",5,3,5,4,5,3,5,4,5,3,5,1,5,4,2,4,4,2,5,4,2,4,5,5,3,3.88,1
"457",5,4,4,3,2,5,3,5,4,3,2,4,5,4,5,4,5,1,4,4,2,4,3,3,1,3.56,1
"458",5,4,3,5,3,5,3,3,3,5,5,4,4,4,2,3,4,1,5,4,4,1,5,4,5,3.76,1
"459",5,3,1,4,5,3,5,3,5,4,5,3,5,5,4,4,3,4,2,3,5,1,5,2,3,3.68,1
"460",3,5,4,3,5,3,5,4,1,4,3,5,1,1,4,5,3,5,3,5,2,5,1,1,5,3.44,1
"461",3,3,3,3,3,1,4,4,5,3,3,3,3,3,3,5,4,4,5,5,3,5,2,4,3,3.48,1
"462",5,3,4,5,4,1,2,3,5,3,5,5,3,3,1,3,5,3,5,4,4,4,3,2,3,3.52,1
"463",5,3,5,3,5,3,1,4,3,3,2,4,4,5,3,5,1,1,3,5,3,3,4,5,2,3.4,1
"464",5,4,5,1,5,3,5,5,2,5,3,5,4,3,5,3,4,1,5,3,4,2,5,4,1,3.68,1
"465",5,4,4,1,4,4,3,4,3,4,5,3,3,2,4,3,4,3,1,2,4,4,3,5,5,3.48,1
"466",5,4,4,3,4,4,3,4,3,4,5,3,3,2,4,3,4,3,3,2,4,4,3,5,4,3.6,1
"467",5,1,5,1,1,2,1,1,1,1,1,4,1,1,1,3,3,1,1,2,2,2,1,3,1,1.84,2
"468",5,5,1,4,2,4,3,4,3,4,3,3,1,3,2,3,3,3,4,4,4,3,4,4,5,3.36,1
"469",5,2,1,5,4,5,3,5,4,5,5,2,1,1,4,4,1,4,1,4,2,1,4,5,4,3.28,1
"470",5,4,5,5,4,5,3,5,4,5,5,2,1,3,4,1,4,1,4,2,2,1,4,5,4,3.52,1
